assignment_number,comments,participant_id,batch,processed_text,Dominant_Topic,Perc_Contribution,Topic_Keywords,All_Topics
615.0,submitted template ,11,1,['template'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
604.0,code is readable and organized well.,11,1,['code'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
440.0,Code is readable and consistently spaced.,11,1,['code'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
441.0,"code is readable and consistently spaced,",11,1,['code'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
330.0,code is readable and consistently spaced ,11,1,['code'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
38.0,code is readable and consistently spaced.,11,1,['code'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
429.0,code is readable and consistently spaced,11,1,['code'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
582.0,Generally the functions are quite consistent and functions are not excessively long. Good function and identifier names in general.,16,2,"['function', 'function', 'name']",Structure,0.6249945,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249945), ('Indentation', 0.12500219), ('Access Modifier', 0.12500188), ('Naming', 0.12500137)]"
148.0,Generally the functions are quite consistent and functions are not excessively long. Good function and identifier names in general.,16,2,"['function', 'function', 'name']",Structure,0.6249945,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249945), ('Indentation', 0.12500219), ('Access Modifier', 0.12500188), ('Naming', 0.12500137)]"
201.0,"Generally, good visibility on fields and functions and good use of arguments as some variables do not need to be passed all the time. However, this can lead to a long parameter list hence consider the use of dataclasses. Occasional function size might be too long.",16,2,"['visibility', 'field', 'function', 'argument', 'variable', 'time', 'parameter', 'list', 'function', 'size']",Structure,0.41907084,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.41907084), ('Access Modifier', 0.37344489), ('Indentation', 0.10374326), ('Naming', 0.10374104)]"
229.0,"Generally, codes are organized in cohesive ways. Meaningful names are used for functions and variable names.",16,2,"['way', 'name', 'function', 'name']",Structure,0.6249945,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249945), ('Indentation', 0.12500222), ('Access Modifier', 0.12500189), ('Naming', 0.12500139)]"
544.0,"Generally good identifier names for functions and variables and consistent level of indentation. However, some conditions and functions can be slightly too long or have multiple responsibilities.",16,2,"['name', 'function', 'level', 'indentation', 'condition', 'function']",Indentation,0.43202135,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.43202135), ('Structure', 0.3787523), ('Access Modifier', 0.09461467), ('Naming', 0.09461173)]"
273.0,"Generally, good identifier names for functions and variables However, some conditions and functions can be slightly too long or have multiple responsibilities. Indentation sometimes is inconsistent to the rest of the project",16,2,"['name', 'function', 'variable', 'condition', 'function', 'indentation', 'rest', 'project']",Structure,0.369243,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.369243), ('Access Modifier', 0.32965267), ('Indentation', 0.20650937), ('Naming', 0.09459495)]"
306.0,Good function and identifier names in general. However some functions have multiple responsibilities and they are too long.,16,2,"['function', 'name']",Structure,0.6249945,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249945), ('Indentation', 0.1250022), ('Access Modifier', 0.12500189), ('Naming', 0.12500139)]"
92.0,Overall the code is clean and understandable. Good use of indentation and identifier names throughout the project.,16,2,"['indentation', 'identifier', 'name', 'project']",Indentation,0.6863201,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.6863201), ('Access Modifier', 0.104562126), ('Naming', 0.10455936), ('Structure', 0.104558356)]"
487.0,"Generally good identifier names for functions and variables and consistent level of indentation. However, some conditions and functions can be slightly too long or have multiple responsibilities.",16,2,"['name', 'function', 'level', 'indentation', 'condition', 'function']",Indentation,0.43202156,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.43202156), ('Structure', 0.37875214), ('Access Modifier', 0.09461458), ('Naming', 0.09461172)]"
417.0,"Generally, good identifier names for functions and variables However, some conditions and functions can be slightly too long or have multiple responsibilities. Indentation sometimes is inconsistent with the rest of the project",16,2,"['name', 'function', 'variable', 'condition', 'function', 'indentation', 'rest', 'project']",Structure,0.36924288,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.36924288), ('Access Modifier', 0.32965183), ('Indentation', 0.20651038), ('Naming', 0.09459494)]"
241.0,"Generally good identifier names for functions and variables and consistent level of indentation. However, some conditions and functions can be slightly too long or have multiple responsibilities.",16,2,"['name', 'function', 'level', 'indentation', 'condition', 'function']",Indentation,0.43202138,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.43202138), ('Structure', 0.37875226), ('Access Modifier', 0.09461462), ('Naming', 0.09461172)]"
355.0,"This student has kept each of the specific Animal classes very minimal. Functions are generally concise. Generally, good identifier names and formats are used throughout the file. Good uses of visibility on variables.",16,2,"['animal', 'function', 'name', 'format', 'file', 'visibility', 'variable']",Access Modifier,0.4702068,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.4702068), ('Structure', 0.31863007), ('Indentation', 0.10558269), ('Naming', 0.10558048)]"
254.0,"Generally, the code is clean and organized. Good identifier names and indentation levels have been used throughout the project.",16,2,"['name', 'indentation', 'level', 'project']",Indentation,0.6808396,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.6808396), ('Access Modifier', 0.10638878), ('Naming', 0.10638628), ('Structure', 0.10638532)]"
67.0,There are functional lines that are too long. Some functions contain many conditional levels. Some are indented inconsistently. Okay identifier names are used throughout the program.,16,2,"['line', 'function', 'level', 'identifier', 'name', 'program']",Indentation,0.5541986,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.5541986), ('Structure', 0.2607926), ('Access Modifier', 0.09250535), ('Naming', 0.09250342)]"
135.0,"Generally good identifier names for functions and variables and consistent level of indentation. However, some conditions and functions can be slightly too long or have multiple responsibilities.",16,2,"['name', 'function', 'level', 'indentation', 'condition', 'function']",Indentation,0.43202156,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.43202156), ('Structure', 0.37875208), ('Access Modifier', 0.094614595), ('Naming', 0.094611704)]"
63.0,"Generally good identifier names for functions and variables and consistent level of indentation. However, some conditions and functions can be slightly too long or have multiple responsibilities.",16,2,"['name', 'function', 'level', 'indentation', 'condition', 'function']",Indentation,0.4320213,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.4320213), ('Structure', 0.37875232), ('Access Modifier', 0.09461464), ('Naming', 0.094611704)]"
133.0,"Generally good identifier names for functions and variables and consistent level of indentation. However, some functions can be slightly too long or have multiple responsibilities.",16,2,"['name', 'function', 'level', 'indentation']",Indentation,0.53371453,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.53371453), ('Structure', 0.27885416), ('Access Modifier', 0.093717046), ('Naming', 0.09371434)]"
11.0,"Generally, the code is clean and organized. Good identifier names and indentation levels have been used throughout the project. Classes are kept concise and clean.",16,2,"['name', 'indentation', 'level', 'project']",Indentation,0.6808396,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.6808396), ('Access Modifier', 0.10638878), ('Naming', 0.10638628), ('Structure', 0.10638532)]"
576.0,"Generally, good identifier names for functions and variables However, some conditions and functions can be slightly too long or have multiple responsibilities. Indentation sometimes is inconsistent to the rest of the project",16,2,"['name', 'function', 'variable', 'condition', 'function', 'indentation', 'rest', 'project']",Structure,0.36924285,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.36924285), ('Access Modifier', 0.32965228), ('Indentation', 0.2065099), ('Naming', 0.09459493)]"
683.0,Generally the functions are quite consistent and functions are not excessively long. Good function and identifier names in general.,16,2,"['function', 'function', 'name']",Structure,0.6249945,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249945), ('Indentation', 0.12500219), ('Access Modifier', 0.12500188), ('Naming', 0.12500137)]"
389.0,few variable names that were not meaningful.,20,1,['name'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
377.0,Informative variable and function names,20,1,"['function', 'name']",Structure,0.6249945,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249945), ('Indentation', 0.12500219), ('Access Modifier', 0.12500188), ('Naming', 0.12500137)]"
46.0,some variable names were not meaningful,20,1,['name'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
82.0,missing comments in some places but overall good.,20,1,['place'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
651.0,some areas are missing comments,20,1,['area'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
365.0,good comments but some state the obvious,20,1,['state'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
526.0,good comments but some state the obvious,20,1,['state'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
255.0,good choice of variable names but needed to add more comments explaining some functions.,20,1,"['choice', 'name', 'function']",Structure,0.6249945,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249945), ('Indentation', 0.12500222), ('Access Modifier', 0.12500189), ('Naming', 0.12500139)]"
98.0,Good use of variable names. some comments state the obvious but mostly good. ,20,1,"['name', 'state']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
659.0,good variable names but some functions are very long and not explained well.,20,1,"['name', 'function']",Structure,0.6249945,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249945), ('Indentation', 0.1250022), ('Access Modifier', 0.12500189), ('Naming', 0.12500139)]"
574.0,good function and variable names.,20,1,"['function', 'name']",Structure,0.6249945,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249945), ('Indentation', 0.12500219), ('Access Modifier', 0.12500188), ('Naming', 0.12500137)]"
450.0,good function and variable names.,20,1,"['function', 'name']",Structure,0.6249945,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249945), ('Indentation', 0.1250022), ('Access Modifier', 0.12500189), ('Naming', 0.12500139)]"
221.0,Good use of function and variable names. some long functions that should of been broken down.,20,1,"['function', 'name', 'function']",Structure,0.6249945,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249945), ('Indentation', 0.1250022), ('Access Modifier', 0.12500189), ('Naming', 0.12500139)]"
156.0,good function and variable names but missing comments in some places.,20,1,"['function', 'name', 'place']",Structure,0.6249945,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249945), ('Indentation', 0.1250022), ('Access Modifier', 0.12500189), ('Naming', 0.12500139)]"
516.0,Good use of variable names. some comments state the obvious but mostly good. ,20,1,"['name', 'state']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
289.0,"The code readability is high overall, however particular limitations have been noted. For example, some method names are not sufficiently descriptive, and some methods violate the single-responsibility principle.",28,1,"['limitation', 'example', 'method', 'name', 'method', 'responsibility', 'principle']",Access Modifier,0.6249876,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.6249876), ('Indentation', 0.12500553), ('Naming', 0.1250044), ('Structure', 0.12500252)]"
555.0,"The student employs good naming conventions and code organisation. Unfortunately, however, many fields and methods are public when they should be private or protected. The PopulationControls initialiser is difficult to read and hence may be difficult to maintain/ debug.",28,1,"['naming', 'convention', 'code', 'organisation', 'field', 'method', 'initialiser']",Naming,0.42030403,"naming, whitespace, convention, modifier, access, indentation, method, organisation, function, structure","[('Naming', 0.42030403), ('Indentation', 0.27145696), ('Access Modifier', 0.22450782), ('Structure', 0.08373122)]"
33.0,Method names are suitable. Methods encapsulate single responsibilities well. Suitable access modifiers are used for class properties and methods. ,28,1,"['method', 'name', 'method', 'access', 'modifier', 'property', 'method']",Access Modifier,0.71396536,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.71396536), ('Indentation', 0.09534573), ('Naming', 0.0953456), ('Structure', 0.09534332)]"
176.0,"Overall code readability is high with good property and method naming, code indentation, etc. Some access modifiers are inappropriate - for example the act() and incrementAge() behaviours in Animals are public. ",28,1,"['code', 'property', 'method', 'code', 'indentation', 'access', 'modifier', 'incrementage', 'behaviour', 'animal']",Access Modifier,0.6506389,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.6506389), ('Indentation', 0.17794253), ('Naming', 0.08571074), ('Structure', 0.08570788)]"
619.0,"The codebase is incredibly clean and well-organised. Appropriate naming conventions, indenting, and formatting is used throughout. The access modifiers for properties and methods are correct. ",28,1,"['naming', 'convention', 'access', 'modifier', 'property', 'method']",Access Modifier,0.50465983,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.50465983), ('Naming', 0.3397235), ('Indentation', 0.07781055), ('Structure', 0.077806115)]"
305.0,The code is organised to a professional standard. Sound naming conventions are used throughout and appropriate access modifiers are used for all properties and methods. The code is well formatted and is therefore highly readable,28,1,"['naming', 'convention', 'access', 'modifier', 'property', 'method', 'code']",Access Modifier,0.50465983,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.50465983), ('Naming', 0.3397235), ('Indentation', 0.07781055), ('Structure', 0.077806115)]"
85.0,"The code is structured competently and appropriate method and property names are used for the most part. Formatting of code within blocks is inconsistent - for example, the placement of curly brackets after if statements and for loops varies throughout the code. Some methods, such as 'act()' are too large and contain disparate parts of logic that should ideally be separated into their own methods",28,1,"['method', 'property', 'name', 'part', 'code', 'example', 'placement', 'bracket', 'statement', 'loop', 'code', 'method', 'part', 'logic', 'method']",Access Modifier,0.6249876,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.6249876), ('Indentation', 0.1250055), ('Naming', 0.12500438), ('Structure', 0.1250025)]"
6.0,"The code is well presented with good naming conventions, indentation, and separation of concerns. ",28,1,"['code', 'naming', 'convention', 'indentation', 'separation', 'concern']",Naming,0.5871099,"naming, whitespace, convention, modifier, access, indentation, method, organisation, function, structure","[('Naming', 0.5871099), ('Indentation', 0.22573291), ('Access Modifier', 0.09358291), ('Structure', 0.093574315)]"
428.0,The code is well presented and uses appropriate naming conventions. The access modifiers used for methods and properties are appropriate. The code formatting style is used consistently throughout.,28,1,"['code', 'naming', 'convention', 'access', 'modifier', 'method', 'property', 'code', 'formatting', 'style']",Access Modifier,0.50465983,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.50465983), ('Naming', 0.3397235), ('Indentation', 0.07781055), ('Structure', 0.077806115)]"
43.0,The code is well structured and is readable. Consistent formatting and appropriate naming conventions are used throughout. Suitable access modifiers for methods and properties are also used. Some methods (such as FindFood) could be sub-divided into smaller contained methods.,28,1,"['code', 'naming', 'convention', 'access', 'modifier', 'method', 'property', 'method', 'method']",Access Modifier,0.5612966,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.5612966), ('Naming', 0.27561224), ('Indentation', 0.08154794), ('Structure', 0.08154325)]"
267.0,"The code is competently laid out, however there is a lack in consistency with formatting. The indenting of classes is messy and difficult to read, there is inconsistent spacing between operators and lines of code. Some class methods such as the act() methods are too large to be maintainable",28,1,"['lack', 'consistency', 'operator', 'line', 'code', 'method', 'method']",Access Modifier,0.6249876,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.6249876), ('Indentation', 0.12500551), ('Naming', 0.12500438), ('Structure', 0.1250025)]"
416.0,The code is well presented and is easy to read. Appropriate access modifiers are used throughout. Good naming conventions and formatting is used throughout,28,1,"['code', 'access', 'modifier', 'naming', 'convention']",Access Modifier,0.44783565,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.44783565), ('Naming', 0.38483125), ('Indentation', 0.08366913), ('Structure', 0.083663985)]"
340.0,The program is well structured for readability. Appropriate access modifiers are used and the formatting of code blocks is consistent and clean. Good naming conventions are used throughout,28,1,"['program', 'access', 'modifier', 'code', 'naming', 'convention']",Access Modifier,0.4478353,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.4478353), ('Naming', 0.3848316), ('Indentation', 0.083669126), ('Structure', 0.08366398)]"
394.0,The code is well structured and highly readable. The naming conventions are good and the access modifiers are used appropriately. The formatting of the code is clean,28,1,"['code', 'naming', 'convention', 'access', 'modifier', 'code']",Access Modifier,0.44783613,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.44783613), ('Naming', 0.38483104), ('Indentation', 0.0836689), ('Structure', 0.083663926)]"
529.0,"The readability of the code is high in general with good, consistent formatting. The naming of entities is largely appropriate, however, the use of yellowy, bluy, etc. can be confusing and difficult to parse. Access modifiers are used appropriately",28,1,"['entity', 'parse', 'access', 'modifier']",Access Modifier,0.6893229,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.6893229), ('Naming', 0.103560455), ('Indentation', 0.10355983), ('Structure', 0.103556804)]"
345.0,"The readability of the code is exceptional with clear naming conventions, code formatting, and appropriate use of access modifiers. The code is clearly and consistently laid out with simplicity.",28,1,"['naming', 'convention', 'code', 'access', 'modifier', 'code', 'simplicity']",Access Modifier,0.44783548,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.44783548), ('Naming', 0.38483143), ('Indentation', 0.08366913), ('Structure', 0.08366398)]"
121.0,"The code is highly readable with good naming conventions, formatting, and whitespace. The methods are of a god size and appropriate access modifiers are used. The 'Creatures' class should not have a plural name",28,1,"['naming', 'convention', 'whitespace', 'method', 'access', 'modifier', 'creature', 'plural', 'name']",Access Modifier,0.44338158,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.44338158), ('Naming', 0.41070947), ('Indentation', 0.07295662), ('Structure', 0.07295238)]"
13.0,No modifications have been made to the original code distributed to students as part of the assignment. ,28,1,"['modification', 'code', 'part', 'assignment']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
281.0,"The code has good readability overall with consistent naming conventions and code formatting. However, there are some consistency issues with use of whitespace such as the space between 'protected' and 'int' in getter methods. Some methods use inappropriate access modifiers such as the giveBirth() method being public. Getters and Setters should be named as such",28,1,"['naming', 'convention', 'code', 'consistency', 'getter', 'method', 'method', 'access', 'modifier', 'getter', 'setter']",Access Modifier,0.5398212,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.5398212), ('Naming', 0.30340454), ('Indentation', 0.078389354), ('Structure', 0.078384906)]"
284.0,The code has good readability overall. Appropriate naming conventions are used and code formatting is good in most cases. Some consistency with curly brace placement could be improved such as whether the bracket starts on the line of the statement or the line after. Appropriate access modifiers are used for methods and properties ,28,1,"['naming', 'convention', 'code', 'case', 'consistency', 'brace', 'placement', 'bracket', 'line', 'statement', 'line', 'access', 'modifier', 'method', 'property']",Access Modifier,0.50465983,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.50465983), ('Naming', 0.3397235), ('Indentation', 0.07781055), ('Structure', 0.077806115)]"
6.0,"Concise code, but there is some dead code in comments.",26,1,['code'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
428.0,"Concise, clean and well organised.",26,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
416.0,Concise and readable.,26,1,['concise'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
529.0,Very neatly structured and ordered,26,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
345.0,Very neatly structured and ordered,26,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
121.0,"Concise, clean and well organised.",26,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
458.0,"Appropriate function, class and variable names used. Indentation and general code structure is clear. Good use of self-contained classes.",17,1,"['function', 'name', 'indentation', 'code', 'structure']",Structure,0.5622913,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.5622913), ('Indentation', 0.2516142), ('Access Modifier', 0.09305005), ('Naming', 0.09304442)]"
608.0,"Appropriate function, class and variable names used. Indentation and general code structure is clear. Good use of self-contained classes.",17,1,"['function', 'name', 'indentation', 'code', 'structure']",Structure,0.5622912,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.5622912), ('Indentation', 0.25161424), ('Access Modifier', 0.09305009), ('Naming', 0.09304442)]"
553.0,"Appropriate function, class and variable names used. Indentation and general code structure is clear. Good use of self-contained classes.",17,1,"['function', 'name', 'indentation', 'code', 'structure']",Structure,0.5622913,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.5622913), ('Indentation', 0.2516142), ('Access Modifier', 0.09305007), ('Naming', 0.093044445)]"
389.0,"Appropriate function, class and variable names used. Indentation and general code structure is clear. Good use of self-contained classes.",17,1,"['function', 'name', 'indentation', 'code', 'structure']",Structure,0.56229126,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.56229126), ('Indentation', 0.2516143), ('Access Modifier', 0.09305002), ('Naming', 0.09304442)]"
377.0,"Great function, class and variable names used. Indentation and general code structure is clear. Great use of self-contained classes.",17,1,"['function', 'name', 'indentation', 'code', 'structure']",Structure,0.56229174,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.56229174), ('Indentation', 0.25161394), ('Access Modifier', 0.09304993), ('Naming', 0.09304439)]"
46.0,"Great function, class and variable names used. Indentation and general code structure is clear. Great use of self-contained classes.",17,1,"['function', 'name', 'indentation', 'code', 'structure']",Structure,0.5622912,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.5622912), ('Indentation', 0.2516143), ('Access Modifier', 0.09305005), ('Naming', 0.09304444)]"
80.0,Code is readible but seems to be the same as the default submission.,17,1,"['code', 'default', 'submission']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
82.0,"Great function, class and variable names used. Indentation and general code structure is clear. Great use of self-contained classes.",17,1,"['function', 'name', 'indentation', 'code', 'structure']",Structure,0.562291,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.562291), ('Indentation', 0.2516145), ('Access Modifier', 0.09305005), ('Naming', 0.09304442)]"
651.0,"Great function, class and variable names used. Indentation and general code structure is clear. Great use of self-contained classes.",17,1,"['function', 'name', 'indentation', 'code', 'structure']",Structure,0.5622912,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.5622912), ('Indentation', 0.2516143), ('Access Modifier', 0.09305007), ('Naming', 0.09304442)]"
365.0,"Appropriate function, class and variable names used. Indentation and general code structure is clear. Good use of self-contained classes.",17,1,"['function', 'name', 'indentation', 'code', 'structure']",Structure,0.56229174,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.56229174), ('Indentation', 0.25161397), ('Access Modifier', 0.09304993), ('Naming', 0.09304439)]"
526.0,"Appropriate function, class and variable names used. Indentation and general code structure is clear. Good use of self-contained classes. But could be organised in a simpler way without packaging actors.",17,1,"['function', 'name', 'indentation', 'code', 'structure', 'way', 'packaging', 'actor']",Structure,0.5622914,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.5622914), ('Indentation', 0.25161412), ('Access Modifier', 0.09305009), ('Naming', 0.09304443)]"
255.0,"Great function, class and variable names used. Indentation and general code structure is clear. Great use of self-contained classes.",17,1,"['function', 'name', 'indentation', 'code', 'structure']",Structure,0.56229174,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.56229174), ('Indentation', 0.25161397), ('Access Modifier', 0.09304993), ('Naming', 0.09304439)]"
98.0,"Appropriate function, class and variable names used. Indentation and general code structure is clear.",17,1,"['function', 'name', 'indentation', 'code', 'structure']",Structure,0.56229144,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.56229144), ('Indentation', 0.25161403), ('Access Modifier', 0.09305011), ('Naming', 0.09304442)]"
659.0,"Great function, class and variable names used. Indentation and general code structure is clear. Great use of self-contained classes.",17,1,"['function', 'name', 'indentation', 'code', 'structure']",Structure,0.56229126,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.56229126), ('Indentation', 0.25161424), ('Access Modifier', 0.09305005), ('Naming', 0.09304442)]"
